Team Tosca;;;;
PB-02439;;;;
V3.1.17 ;;;;
DateTime;GpsPos;EventNumber;Data;
2019-06-24 09:32:07;N3709.66W00653.95;770;100;
2019-06-24 09:33:07;N3709.66W00653.95;341;329;
2019-06-24 09:33:07;N3709.66W00653.95;650;872;
2019-06-24 09:33:07;N3709.66W00653.95;770;100;
2019-06-24 09:34:07;N3709.66W00653.95;341;334;
2019-06-24 09:34:07;N3709.66W00653.95;650;885;
2019-06-24 09:34:07;N3709.66W00653.95;770;100;
2019-06-24 09:35:07;N3709.66W00653.95;341;338;
2019-06-24 09:35:07;N3709.66W00653.95;650;880;
2019-06-24 09:35:07;N3709.66W00653.95;770;100;
2019-06-24 09:36:08;N3709.66W00653.95;341;343;
2019-06-24 09:36:08;N3709.66W00653.95;650;880;
2019-06-24 09:36:08;N3709.66W00653.95;770;100;
2019-06-24 09:37:08;N3709.66W00653.95;341;348;
2019-06-24 09:37:08;N3709.66W00653.95;650;890;
2019-06-24 09:37:08;N3709.66W00653.95;770;100;
2019-06-24 09:38:08;N3709.66W00653.95;341;352;
2019-06-24 09:38:08;N3709.66W00653.95;650;888;
2019-06-24 09:38:08;N3709.66W00653.95;770;100;
2019-06-24 09:39:08;N3709.66W00653.95;341;357;
2019-06-24 09:39:08;N3709.66W00653.95;650;885;
2019-06-24 09:39:08;N3709.66W00653.95;770;100;
2019-06-24 09:40:08;N3709.66W00653.95;341;362;
2019-06-24 09:40:08;N3709.66W00653.95;650;882;
2019-06-24 09:40:08;N3709.66W00653.95;770;100;
2019-06-24 09:41:08;N3709.66W00653.95;341;367;
2019-06-24 09:41:08;N3709.66W00653.95;650;883;
2019-06-24 09:41:08;N3709.66W00653.95;770;100;
2019-06-24 09:42:08;N3709.66W00653.95;341;372;
2019-06-24 09:42:08;N3709.66W00653.95;650;729;
2019-06-24 09:42:08;N3709.66W00653.95;770;100;
2019-06-24 09:43:08;N3709.66W00653.95;341;378;
2019-06-24 09:43:08;N3709.66W00653.95;650;683;
2019-06-24 09:43:08;N3709.66W00653.95;770;100;
2019-06-24 09:44:08;N3709.66W00653.95;341;383;
2019-06-24 09:44:08;N3709.66W00653.95;650;810;
2019-06-24 09:44:08;N3709.66W00653.95;770;100;
2019-06-24 09:45:08;N3709.66W00653.95;341;388;
2019-06-24 09:45:08;N3709.66W00653.95;650;870;
2019-06-24 09:45:08;N3709.66W00653.95;770;100;
2019-06-24 09:46:08;N3709.66W00653.95;341;393;
2019-06-24 09:46:08;N3709.66W00653.95;650;878;
2019-06-24 09:46:08;N3709.66W00653.95;770;100;
2019-06-24 09:47:08;N3709.66W00653.95;341;399;
2019-06-24 09:47:08;N3709.66W00653.95;650;722;
2019-06-24 09:47:08;N3709.66W00653.95;770;100;
2019-06-24 09:48:08;N3709.66W00653.95;341;404;
2019-06-24 09:48:08;N3709.66W00653.95;650;777;
2019-06-24 09:48:08;N3709.66W00653.95;770;100;
2019-06-24 09:49:08;N3709.66W00653.95;341;409;
2019-06-24 09:49:08;N3709.66W00653.95;650;862;
2019-06-24 09:49:08;N3709.66W00653.95;770;100;
2019-06-24 09:50:08;N3709.66W00653.95;341;415;
2019-06-24 09:50:08;N3709.66W00653.95;650;787;
2019-06-24 09:50:08;N3709.66W00653.95;770;100;
2019-06-24 09:51:08;N3709.66W00653.95;341;419;
2019-06-24 09:51:08;N3709.66W00653.95;650;764;
2019-06-24 09:51:08;N3709.66W00653.95;770;100;
2019-06-24 09:52:08;N3709.66W00653.95;341;425;
2019-06-24 09:52:08;N3709.66W00653.95;650;734;
2019-06-24 09:52:08;N3709.66W00653.95;770;100;
2019-06-24 09:53:08;N3709.66W00653.95;341;430;
2019-06-24 09:53:08;N3709.66W00653.95;650;718;
2019-06-24 09:53:08;N3709.66W00653.95;770;100;
2019-06-24 09:54:08;N3709.66W00653.95;341;435;
2019-06-24 09:54:08;N3709.66W00653.95;650;761;
2019-06-24 09:54:08;N3709.66W00653.95;770;100;
2019-06-24 09:55:08;N3709.66W00653.95;341;441;
2019-06-24 09:55:08;N3709.66W00653.95;650;803;
2019-06-24 09:55:08;N3709.66W00653.95;770;100;
2019-06-24 09:56:08;N3709.66W00653.95;341;446;
2019-06-24 09:56:08;N3709.66W00653.95;650;778;
2019-06-24 09:56:08;N3709.66W00653.95;770;100;
2019-06-24 09:57:08;N3709.66W00653.95;341;451;
2019-06-24 09:57:08;N3709.66W00653.95;650;776;
2019-06-24 09:57:08;N3709.66W00653.95;770;100;
2019-06-24 09:58:08;N3709.66W00653.95;341;456;
2019-06-24 09:58:08;N3709.66W00653.95;650;756;
2019-06-24 09:58:08;N3709.66W00653.95;770;100;
2019-06-24 09:59:08;N3709.66W00653.95;341;462;
2019-06-24 09:59:08;N3709.66W00653.95;650;754;
2019-06-24 09:59:08;N3709.66W00653.95;770;100;
2019-06-24 10:00:08;N3709.66W00653.95;341;467;
2019-06-24 10:00:08;N3709.66W00653.95;650;748;
2019-06-24 10:00:08;N3709.66W00653.95;770;100;
2019-06-24 10:01:09;N3709.66W00653.95;341;472;
2019-06-24 10:01:09;N3709.66W00653.95;650;732;
2019-06-24 10:01:09;N3709.66W00653.95;770;100;
2019-06-24 10:02:09;N3709.66W00653.95;341;478;
2019-06-24 10:02:09;N3709.66W00653.95;650;723;
2019-06-24 10:02:09;N3709.66W00653.95;770;100;
2019-06-24 10:03:09;N3709.66W00653.95;341;483;
2019-06-24 10:03:09;N3709.66W00653.95;650;735;
2019-06-24 10:03:09;N3709.66W00653.95;770;100;
2019-06-24 10:04:09;N3709.66W00653.95;341;489;
2019-06-24 10:04:09;N3709.66W00653.95;650;719;
2019-06-24 10:04:09;N3709.66W00653.95;770;100;
2019-06-24 10:05:09;N3709.66W00653.95;341;494;
2019-06-24 10:05:09;N3709.66W00653.95;650;738;
2019-06-24 10:05:09;N3709.66W00653.95;770;100;
2019-06-24 10:06:09;N3709.66W00653.95;341;499;
2019-06-24 10:06:09;N3709.66W00653.95;650;755;
2019-06-24 10:06:09;N3709.66W00653.95;770;100;
2019-06-24 10:07:09;N3709.66W00653.95;341;505;
2019-06-24 10:07:09;N3709.66W00653.95;650;749;
2019-06-24 10:07:09;N3709.66W00653.95;770;100;
2019-06-24 10:08:09;N3709.66W00653.95;341;510;
2019-06-24 10:08:09;N3709.66W00653.95;650;711;
2019-06-24 10:08:09;N3709.66W00653.95;770;100;
2019-06-24 10:09:09;N3709.66W00653.95;341;515;
2019-06-24 10:09:09;N3709.66W00653.95;650;698;
2019-06-24 10:09:09;N3709.66W00653.95;770;100;
2019-06-24 10:10:09;N3709.66W00653.95;341;521;
2019-06-24 10:10:09;N3709.66W00653.95;650;709;
2019-06-24 10:10:09;N3709.66W00653.95;770;100;
2019-06-24 10:11:09;N3709.66W00653.95;341;526;
2019-06-24 10:11:09;N3709.66W00653.95;650;728;
2019-06-24 10:11:09;N3709.66W00653.95;770;100;
2019-06-24 10:12:09;N3709.66W00653.95;341;532;
2019-06-24 10:12:09;N3709.66W00653.95;650;747;
2019-06-24 10:12:09;N3709.66W00653.95;770;100;
2019-06-24 10:13:09;N3709.66W00653.95;341;537;
2019-06-24 10:13:09;N3709.66W00653.95;650;730;
2019-06-24 10:13:09;N3709.66W00653.95;770;100;
2019-06-24 10:14:09;N3709.66W00653.95;341;543;
2019-06-24 10:14:09;N3709.66W00653.95;650;722;
2019-06-24 10:14:09;N3709.66W00653.95;770;100;
2019-06-24 10:15:09;N3709.66W00653.95;341;548;
2019-06-24 10:15:09;N3709.66W00653.95;650;714;
2019-06-24 10:15:09;N3709.66W00653.95;770;100;
2019-06-24 10:16:09;N3709.66W00653.95;341;553;
2019-06-24 10:16:09;N3709.66W00653.95;650;717;
2019-06-24 10:16:09;N3709.66W00653.95;770;100;
2019-06-24 10:17:09;N3709.66W00653.95;341;559;
2019-06-24 10:17:09;N3709.66W00653.95;650;720;
2019-06-24 10:17:09;N3709.66W00653.95;770;100;
2019-06-24 10:18:09;N3709.66W00653.95;341;564;
2019-06-24 10:18:09;N3709.66W00653.95;650;735;
2019-06-24 10:18:09;N3709.66W00653.95;770;100;
2019-06-24 10:19:09;N3709.66W00653.95;341;570;
2019-06-24 10:19:09;N3709.66W00653.95;650;725;
2019-06-24 10:19:09;N3709.66W00653.95;770;100;
2019-06-24 10:20:09;N3709.66W00653.95;341;575;
2019-06-24 10:20:09;N3709.66W00653.95;650;468;
2019-06-24 10:20:09;N3709.66W00653.95;770;100;
2019-06-24 10:21:09;N3709.66W00653.95;341;579;
2019-06-24 10:21:09;N3709.66W00653.95;650;819;
2019-06-24 10:21:09;N3709.66W00653.95;770;100;
2019-06-24 10:22:09;N3709.66W00653.95;341;583;
2019-06-24 10:22:09;N3709.66W00653.95;650;866;
2019-06-24 10:22:09;N3709.66W00653.95;770;100;
2019-06-24 10:23:09;N3709.66W00653.95;341;587;
2019-06-24 10:23:09;N3709.66W00653.95;650;873;
2019-06-24 10:23:09;N3709.66W00653.95;770;100;
2019-06-24 10:24:09;N3709.66W00653.95;341;592;
2019-06-24 10:24:09;N3709.66W00653.95;650;876;
2019-06-24 10:24:09;N3709.66W00653.95;770;100;
2019-06-24 10:25:09;N3709.67W00653.94;341;596;
2019-06-24 10:25:09;N3709.67W00653.94;650;879;
2019-06-24 10:25:09;N3709.67W00653.94;770;100;
2019-06-24 10:26:10;N3709.67W00653.94;341;600;
2019-06-24 10:26:10;N3709.67W00653.94;650;875;
2019-06-24 10:26:10;N3709.67W00653.94;770;100;
2019-06-24 10:27:10;N3709.66W00653.95;341;604;
2019-06-24 10:27:10;N3709.66W00653.95;650;874;
2019-06-24 10:27:10;N3709.66W00653.95;770;100;
2019-06-24 10:28:10;N3709.66W00653.95;341;609;
2019-06-24 10:28:10;N3709.66W00653.95;650;872;
