Team Toccata;;;;
PB-01998;;;;
V3.1.17 ;;;;
DateTime;GpsPos;EventNumber;Data;
2019-03-07 06:34:34;N5157.7009E00402.428;650;1438;
2019-03-07 06:34:34;N5157.7009E00402.428;770;100;
2019-03-07 06:35:34;N5157.7011E00402.427;331;541;
2019-03-07 06:35:34;N5157.7011E00402.427;650;1435;
2019-03-07 06:35:34;N5157.7011E00402.427;770;100;
2019-03-07 06:36:34;N5157.7011E00402.427;331;550;
2019-03-07 06:36:34;N5157.7011E00402.427;650;1420;
2019-03-07 06:36:34;N5157.7011E00402.427;770;100;
2019-03-07 06:37:34;N5157.7010E00402.427;331;560;
2019-03-07 06:37:34;N5157.7010E00402.427;650;1417;
2019-03-07 06:37:34;N5157.7010E00402.427;770;100;
2019-03-07 06:38:34;N5157.7011E00402.427;331;568;
2019-03-07 06:38:34;N5157.7011E00402.427;650;1400;
2019-03-07 06:38:34;N5157.7011E00402.427;770;100;
2019-03-07 06:39:34;N5157.7012E00402.427;331;577;
2019-03-07 06:39:34;N5157.7012E00402.427;650;1424;
2019-03-07 06:39:34;N5157.7012E00402.427;770;100;
2019-03-07 06:40:34;N5157.7012E00402.427;331;586;
2019-03-07 06:40:34;N5157.7012E00402.427;650;1424;
2019-03-07 06:40:34;N5157.7012E00402.427;770;100;
2019-03-07 06:41:34;N5157.7013E00402.427;331;595;
2019-03-07 06:41:34;N5157.7013E00402.427;650;1400;
2019-03-07 06:41:34;N5157.7013E00402.427;770;100;
2019-03-07 06:42:34;N5157.7014E00402.428;331;604;
2019-03-07 06:42:34;N5157.7014E00402.428;650;1416;
2019-03-07 06:42:34;N5157.7014E00402.428;770;100;
2019-03-07 06:43:34;N5157.7015E00402.428;331;612;
2019-03-07 06:43:34;N5157.7015E00402.428;650;1418;
2019-03-07 06:43:34;N5157.7015E00402.428;770;100;
2019-03-07 06:44:34;N5157.7015E00402.428;331;621;
2019-03-07 06:44:34;N5157.7015E00402.428;650;1416;
2019-03-07 06:44:34;N5157.7015E00402.428;770;100;
2019-03-07 06:45:34;N5157.7015E00402.428;331;629;
2019-03-07 06:45:34;N5157.7015E00402.428;650;1412;
2019-03-07 06:45:34;N5157.7015E00402.428;770;100;
2019-03-07 06:46:34;N5157.7014E00402.428;331;637;
2019-03-07 06:46:34;N5157.7014E00402.428;650;1415;
2019-03-07 06:46:34;N5157.7014E00402.428;770;100;
2019-03-07 06:47:15;-;240;0;
2019-03-07 06:47:34;N5157.7013E00402.428;650;1409;
2019-03-07 06:47:34;N5157.7013E00402.428;770;100;
2019-03-07 06:48:06;N5157.7012E00402.428;806;0;
2019-03-07 06:48:34;N5157.7011E00402.428;331;650;
2019-03-07 06:48:34;N5157.7011E00402.428;650;1400;
2019-03-07 06:48:34;N5157.7011E00402.428;770;100;
2019-03-07 06:49:34;N5157.7011E00402.428;331;659;
2019-03-07 06:49:34;N5157.7011E00402.428;650;1402;
2019-03-07 06:49:34;N5157.7011E00402.428;770;100;
2019-03-07 06:50:34;N5157.7011E00402.428;331;667;
2019-03-07 06:50:34;N5157.7011E00402.428;650;1410;
2019-03-07 06:50:34;N5157.7011E00402.428;770;100;
2019-03-07 06:51:34;N5157.7012E00402.428;331;675;
2019-03-07 06:51:34;N5157.7012E00402.428;650;1410;
2019-03-07 06:51:34;N5157.7012E00402.428;770;100;
2019-03-07 06:52:34;N5157.7011E00402.428;331;683;
2019-03-07 06:52:34;N5157.7011E00402.428;650;1401;
2019-03-07 06:52:34;N5157.7011E00402.428;770;100;
2019-03-07 06:53:35;N5157.7011E00402.428;331;691;
2019-03-07 06:53:35;N5157.7011E00402.428;650;1402;
2019-03-07 06:53:35;N5157.7011E00402.428;770;100;
2019-03-07 06:54:35;N5157.7012E00402.428;331;699;
2019-03-07 06:54:35;N5157.7012E00402.428;650;1412;
2019-03-07 06:54:35;N5157.7012E00402.428;770;100;
2019-03-07 06:55:35;N5157.7012E00402.428;331;706;
2019-03-07 06:55:35;N5157.7012E00402.428;650;1431;
2019-03-07 06:55:35;N5157.7012E00402.428;770;100;
2019-03-07 06:56:35;N5157.7013E00402.428;331;714;
2019-03-07 06:56:35;N5157.7013E00402.428;650;1412;
2019-03-07 06:56:35;N5157.7013E00402.428;770;100;
2019-03-07 06:57:35;N5157.7013E00402.428;331;722;
2019-03-07 06:57:35;N5157.7013E00402.428;650;1405;
2019-03-07 06:57:35;N5157.7013E00402.428;770;100;
2019-03-07 06:58:35;N5157.7014E00402.428;331;729;
2019-03-07 06:58:35;N5157.7014E00402.428;650;1434;
2019-03-07 06:58:35;N5157.7014E00402.428;770;100;
2019-03-07 06:59:35;N5157.7015E00402.428;331;737;
2019-03-07 06:59:35;N5157.7015E00402.428;650;1421;
2019-03-07 06:59:35;N5157.7015E00402.428;770;100;
2019-03-07 07:00:21;-;250;0;
2019-03-07 07:00:35;N5157.7013E00402.428;650;1407;
2019-03-07 07:00:35;N5157.7013E00402.428;770;100;
2019-03-07 07:01:24;N5157.7013E00402.428;165;0;
2019-03-07 07:01:24;-;400;0;
2019-03-07 07:01:39;N5157.7013E00402.428;160;0;
2019-03-07 07:01:39;-;380;0;
2019-03-07 07:02:39;-;190;0;
2019-03-07 07:02:39;N5157.7015E00402.428;330;743;
2019-03-07 09:51:10;-;210;0;
2019-03-07 09:51:10;-;370;0;
2019-03-07 09:51:14;N5157.7014E00402.428;150;0;
2019-03-07 09:52:56;-;430;1;
2019-03-07 09:53:07;-;390;0;
2019-03-07 09:53:42;N5157.7013E00402.428;650;697;
2019-03-07 09:53:42;N5157.7013E00402.428;770;50;
2019-03-07 09:54:14;N5157.7013E00402.428;155;0;
2019-03-07 09:54:39;N5157.7014E00402.428;220;0;
2019-03-07 09:54:39;N5157.7014E00402.428;806;0;
2019-03-07 09:54:42;N5157.7014E00402.428;331;0;
2019-03-07 09:54:42;N5157.7014E00402.428;650;1121;
2019-03-07 09:54:42;N5157.7014E00402.428;770;100;
2019-03-07 09:55:37;N5157.7013E00402.428;450;0;
2019-03-07 09:55:37;-;250;0;
2019-03-07 09:55:42;N5157.7013E00402.428;650;1417;
2019-03-07 09:55:42;N5157.7013E00402.428;770;100;
2019-03-07 09:55:49;N5157.7013E00402.428;165;0;
2019-03-07 09:55:49;-;400;0;
2019-03-07 09:56:04;N5157.7013E00402.428;160;0;
2019-03-07 09:56:04;-;380;0;
2019-03-07 09:56:25;-;190;0;
2019-03-07 09:56:25;N5157.7014E00402.428;330;5;
2019-03-07 10:02:16;-;210;0;
2019-03-07 10:02:16;-;370;0;
