DateTime,GpsPos,EventNumber,Data
2019-03-13 06:14:39,-,240,0
2019-03-13 06:15:20,N5316.9396E00245.642,640,1623
2019-03-13 06:15:20,N5316.9396E00245.642,650,1537
2019-03-13 06:15:20,N5316.9396E00245.642,760,89
2019-03-13 06:15:20,N5316.9396E00245.642,770,100
2019-03-13 06:15:31,N5316.9211E00245.631,806,0
2019-03-13 06:16:21,N5316.8272E00245.560,331,222
2019-03-13 06:16:21,N5316.8272E00245.560,640,1640
2019-03-13 06:16:21,N5316.8272E00245.560,650,1556
2019-03-13 06:16:21,N5316.8272E00245.560,760,89
2019-03-13 06:16:21,N5316.8272E00245.560,770,100
2019-03-13 06:17:21,N5316.7118E00245.462,331,240
2019-03-13 06:17:21,N5316.7118E00245.462,640,1601
2019-03-13 06:17:21,N5316.7118E00245.462,650,1529
2019-03-13 06:17:21,N5316.7118E00245.462,760,89
2019-03-13 06:17:21,N5316.7118E00245.462,770,100
2019-03-13 06:18:09,-,240,0
2019-03-13 06:18:21,N5316.6082E00245.354,640,1558
2019-03-13 06:18:21,N5316.6082E00245.354,650,1499
2019-03-13 06:18:21,N5316.6082E00245.354,760,89
2019-03-13 06:18:21,N5316.6082E00245.354,770,100
2019-03-13 06:19:00,N5316.5399E00245.302,806,0
2019-03-13 06:19:21,N5316.5057E00245.282,331,267
2019-03-13 06:19:21,N5316.5057E00245.282,640,1610
2019-03-13 06:19:21,N5316.5057E00245.282,650,1528
2019-03-13 06:19:21,N5316.5057E00245.282,760,90
2019-03-13 06:19:21,N5316.5057E00245.282,770,100
2019-03-13 06:20:21,N5316.4007E00245.230,331,285
2019-03-13 06:20:21,N5316.4007E00245.230,640,1569
2019-03-13 06:20:21,N5316.4007E00245.230,650,1500
2019-03-13 06:20:21,N5316.4007E00245.230,760,90
2019-03-13 06:20:21,N5316.4007E00245.230,770,100
2019-03-13 06:21:21,N5316.2923E00245.154,331,303
2019-03-13 06:21:21,N5316.2923E00245.154,640,1542
2019-03-13 06:21:21,N5316.2923E00245.154,650,1479
2019-03-13 06:21:21,N5316.2923E00245.154,760,91
2019-03-13 06:21:21,N5316.2923E00245.154,770,100
2019-03-13 06:21:27,-,240,0
2019-03-13 06:22:19,N5316.1864E00245.074,806,0
2019-03-13 06:22:21,N5316.1828E00245.071,331,314
2019-03-13 06:22:21,N5316.1828E00245.071,640,1609
2019-03-13 06:22:21,N5316.1828E00245.071,650,1520
2019-03-13 06:22:21,N5316.1828E00245.071,760,91
2019-03-13 06:22:21,N5316.1828E00245.071,770,100
2019-03-13 06:23:21,N5316.0646E00244.970,331,330
